IP,Time,URL,Status,istatus,RT,Method,URL1
10.159.242.8,20-04-2021 06:48,/api/v1/ping?zip=75052&lead_type_id=5&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12020&source_id=1004291&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=55&filters%5Blife_applicant_age%5D=55&filters%5Bauto_lead_driver_age%5D=55&filters%5Bauto_driver_age_min_max%5D=55&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=0&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.07,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:48,/api/v1/ping?zip=67333&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0a9d&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=34&filters%5Blife_applicant_age%5D=34&filters%5Bauto_lead_driver_age%5D=34&filters%5Bauto_driver_age_min_max%5D=34&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=1&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.057,GET ,/api/v1/ping
10.137.160.122,20-04-2021 06:48,/api/lead_dispositions?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,728,0.038,GET ,/api/lead_dispositions
10.187.76.239,20-04-2021 06:48,/api/v1/call_campaigns/phone?aid=1515&phone_cid=none&lead_type_id=1,200,35,0.041,GET ,/api/v1/call_campaigns/phone
10.187.76.239,20-04-2021 06:48,/api/v1/call_campaigns/phone?aid=1515&phone_cid=none&lead_type_id=1,200,35,0.066,GET ,/api/v1/call_campaigns/phone
10.153.142.176,20-04-2021 06:48,/api/v1/call_campaigns/phone?aid=1515&phone_cid=none&lead_type_id=1,200,35,0.052,GET ,/api/v1/call_campaigns/phone
10.159.242.8,20-04-2021 06:48,/api/v1/call_campaigns/phone?aid=1515&phone_cid=none&lead_type_id=1,200,35,0.051,GET ,/api/v1/call_campaigns/phone
10.187.76.239,20-04-2021 06:48,/api/v1/call_campaigns/phone?aid=1515&phone_cid=none&lead_type_id=1,200,35,0.044,GET ,/api/v1/call_campaigns/phone
10.159.242.8,20-04-2021 06:48,/api/v1/call_campaigns/phone?aid=1515&phone_cid=none&lead_type_id=1,200,35,0.041,GET ,/api/v1/call_campaigns/phone
10.187.76.239,20-04-2021 06:48,/api/v1/ping?zip=37918&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=62&filters%5Blife_applicant_age%5D=62&filters%5Bauto_lead_driver_age%5D=62&filters%5Bauto_driver_age_min_max%5D=62&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=1&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.06,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:48,/api/v1/ping?zip=44406&lead_type_id=10&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0a7d&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=80&filters%5Blife_applicant_age%5D=80&filters%5Bauto_lead_driver_age%5D=80&filters%5Bauto_driver_age_min_max%5D=80&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.059,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:48,/api/v1/clicks/listings,200,14,0.033,POST ,/api/v1/clicks/listings
10.187.76.239,20-04-2021 06:48,/api/v1/ping?zip=32332&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e04b0&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=54&filters%5Blife_applicant_age%5D=54&filters%5Bauto_lead_driver_age%5D=54&filters%5Bauto_driver_age_min_max%5D=54&filters%5Bauto_continuous_insurance%5D=1&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.068,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:48,/api/v1/ping?zip=30318&lead_type_id=10&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0499&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=66&filters%5Blife_applicant_age%5D=66&filters%5Bauto_lead_driver_age%5D=66&filters%5Bauto_driver_age_min_max%5D=66&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.062,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:48,/api/v1/ping?zip=31520&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0a47&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=0&filters%5Bno_preexisting_life%5D=0&filters%5Bhealth_applicant_age%5D=53&filters%5Blife_applicant_age%5D=53&filters%5Bauto_lead_driver_age%5D=53&filters%5Bauto_driver_age_min_max%5D=53&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.07,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:48,/api/v1/ping?zip=91789&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0a03&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=38&filters%5Blife_applicant_age%5D=38&filters%5Bauto_lead_driver_age%5D=38&filters%5Bauto_driver_age_min_max%5D=38&filters%5Bauto_continuous_insurance%5D=2&filters%5Bauto_lead_credit_rating%5D=2&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.085,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:48,/api/v1/ping?zip=93703&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=74&filters%5Blife_applicant_age%5D=74&filters%5Bauto_lead_driver_age%5D=74&filters%5Bauto_driver_age_min_max%5D=74&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.082,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:48,/api/v1/ping?zip=30436&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0499&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=23&filters%5Blife_applicant_age%5D=23&filters%5Bauto_lead_driver_age%5D=23&filters%5Bauto_driver_age_min_max%5D=23&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.066,GET ,/api/v1/ping
10.157.113.227,20-04-2021 06:48,/api/lead_dispositions?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,728,0.036,GET ,/api/lead_dispositions
10.153.142.176,20-04-2021 06:48,/api/v1/ping?zip=48116&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=59&filters%5Blife_applicant_age%5D=59&filters%5Bauto_lead_driver_age%5D=59&filters%5Bauto_driver_age_min_max%5D=59&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.059,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:48,/api/v1/ping?zip=21050&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e096d&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=21&filters%5Blife_applicant_age%5D=21&filters%5Bauto_lead_driver_age%5D=21&filters%5Bauto_driver_age_min_max%5D=21&filters%5Bauto_continuous_insurance%5D=2&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.057,GET ,/api/v1/ping
10.146.48.29,20-04-2021 06:48,/api/lead_dispositions?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,728,0.039,GET ,/api/lead_dispositions
10.159.242.8,20-04-2021 06:48,/api/v1/ping?zip=48433&lead_type_id=10&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12020&source_id=wasp2&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=66&filters%5Blife_applicant_age%5D=66&filters%5Bauto_lead_driver_age%5D=66&filters%5Bauto_driver_age_min_max%5D=66&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,75,0.064,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:48,/api/v1/ping?zip=12020&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0aba&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=49&filters%5Blife_applicant_age%5D=49&filters%5Bauto_lead_driver_age%5D=49&filters%5Bauto_driver_age_min_max%5D=49&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.057,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:48,/api/lead_dispositions?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,728,0.08,GET ,/api/lead_dispositions
10.146.91.96,20-04-2021 06:48,/api/v1/clicks/track?listing_id=290496175,302,897,0.147,GET ,/api/v1/clicks/track
10.187.76.239,20-04-2021 06:48,/api/v1/ping?zip=75149&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=57&filters%5Blife_applicant_age%5D=57&filters%5Bauto_lead_driver_age%5D=57&filters%5Bauto_driver_age_min_max%5D=57&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=1&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.336,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:48,/api/v1/ping?zip=43207&lead_type_id=2&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0aa5&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=33&filters%5Blife_applicant_age%5D=33&filters%5Bauto_lead_driver_age%5D=33&filters%5Bauto_driver_age_min_max%5D=33&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.059,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:48,/api/v1/ping?zip=60632&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=55&filters%5Blife_applicant_age%5D=55&filters%5Bauto_lead_driver_age%5D=55&filters%5Bauto_driver_age_min_max%5D=55&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.078,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:48,/api/v1/clicks/listings,200,14,0.034,POST ,/api/v1/clicks/listings
10.159.242.8,20-04-2021 06:48,/api/v1/ping?zip=77577&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12006&source_id=InHouse&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=0&filters%5Bno_preexisting_life%5D=0&filters%5Bhealth_applicant_age%5D=67&filters%5Blife_applicant_age%5D=67&filters%5Bauto_lead_driver_age%5D=67&filters%5Bauto_driver_age_min_max%5D=67&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.076,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:48,/api/v1/ping?zip=77577&lead_type_id=10&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12020&source_id=FJN2NCQ1ZD&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=67&filters%5Blife_applicant_age%5D=67&filters%5Bauto_lead_driver_age%5D=67&filters%5Bauto_driver_age_min_max%5D=67&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.068,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:48,/api/v1/ping?zip=92880&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e03ea&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=25&filters%5Blife_applicant_age%5D=25&filters%5Bauto_lead_driver_age%5D=25&filters%5Bauto_driver_age_min_max%5D=25&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=2&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.069,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:48,/api/v1/ping?zip=30127&lead_type_id=1&exclusive=1&insco=Progressive%20Insurance&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0a9d&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=56&filters%5Blife_applicant_age%5D=56&filters%5Bauto_lead_driver_age%5D=56&filters%5Bauto_driver_age_min_max%5D=56&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.063,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:48,/api/v1/ping?zip=19468&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e03e0&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=73&filters%5Blife_applicant_age%5D=73&filters%5Bauto_lead_driver_age%5D=73&filters%5Bauto_driver_age_min_max%5D=73&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=4&filters%5Bmultiple_vehicles%5D=1&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.059,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:48,/api/v1/ping?zip=19702&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e04b0&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=54&filters%5Blife_applicant_age%5D=54&filters%5Bauto_lead_driver_age%5D=54&filters%5Bauto_driver_age_min_max%5D=54&filters%5Bauto_continuous_insurance%5D=1&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,241,0.085,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:48,/api/v1/ping?zip=06706&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=47&filters%5Blife_applicant_age%5D=47&filters%5Bauto_lead_driver_age%5D=47&filters%5Bauto_driver_age_min_max%5D=47&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=1&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.074,GET ,/api/v1/ping
10.136.110.174,20-04-2021 06:48,/api/lead_dispositions?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,728,0.035,GET ,/api/lead_dispositions
10.153.142.176,20-04-2021 06:48,/api/v1/call_campaigns/phone?aid=892&phone_cid=default&lead_type_id=1,304,0,0.03,GET ,/api/v1/call_campaigns/phone
10.187.76.239,20-04-2021 06:48,/api/v1/ping?zip=76574&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12003&source_id=&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=46&filters%5Blife_applicant_age%5D=46&filters%5Bauto_lead_driver_age%5D=46&filters%5Bauto_driver_age_min_max%5D=46&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,241,0.099,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:48,/api/v1/ping?zip=60304&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=36&filters%5Blife_applicant_age%5D=36&filters%5Bauto_lead_driver_age%5D=36&filters%5Bauto_driver_age_min_max%5D=36&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.06,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:48,/api/v1/ping?zip=40515&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e09b6&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=45&filters%5Blife_applicant_age%5D=45&filters%5Bauto_lead_driver_age%5D=45&filters%5Bauto_driver_age_min_max%5D=45&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.056,GET ,/api/v1/ping
